loaded in time vals
Using two part PSO Sample Size:5000 with:14 moments.
Using Times:120
Bounds for Uniform Distribution (0,1)
Blind PSO --> nParts:25 Nsteps:50
Targeted PSO --> nParts:10 Nsteps:1000
sdbeta:0.1
Reading in data!
first row X0:18.66  5.02 12.57  0.65
final row X0: 7.12 15.35 -0.69 25.22



Here?
contour rates below! 
eqwts
   0.78    0.19       0       0    0.16    0.11 1.39877
   0.78    0.19       0    0.02    0.16    0.11 1.39877
   0.78    0.19       0    0.04    0.16    0.11 1.39877
   0.78    0.19       0    0.06    0.16    0.11 1.39877
   0.78    0.19       0    0.08    0.16    0.11 1.39877
   0.78    0.19       0     0.1    0.16    0.11 1.39877
   0.78    0.19       0    0.12    0.16    0.11 1.39877
   0.78    0.19       0    0.14    0.16    0.11 1.39877
   0.78    0.19       0    0.16    0.16    0.11 1.39877
   0.78    0.19       0    0.18    0.16    0.11 1.39877
   0.78    0.19       0     0.2    0.16    0.11 1.39877
   0.78    0.19       0    0.22    0.16    0.11 1.39877
   0.78    0.19       0    0.24    0.16    0.11 1.39877
   0.78    0.19       0    0.26    0.16    0.11 1.39877
   0.78    0.19       0    0.28    0.16    0.11 1.39877
   0.78    0.19       0     0.3    0.16    0.11 1.39877
   0.78    0.19       0    0.32    0.16    0.11 1.39877
   0.78    0.19       0    0.34    0.16    0.11 1.39877
   0.78    0.19       0    0.36    0.16    0.11 1.39877
   0.78    0.19       0    0.38    0.16    0.11 1.39877
   0.78    0.19       0     0.4    0.16    0.11 1.39877
   0.78    0.19       0    0.42    0.16    0.11 1.39877
   0.78    0.19       0    0.44    0.16    0.11 1.39877
   0.78    0.19       0    0.46    0.16    0.11 1.39877
   0.78    0.19       0    0.48    0.16    0.11 1.39877
   0.78    0.19       0     0.5    0.16    0.11 1.39877
   0.78    0.19       0    0.52    0.16    0.11 1.39877
   0.78    0.19       0    0.54    0.16    0.11 1.39877
   0.78    0.19       0    0.56    0.16    0.11 1.39877
   0.78    0.19       0    0.58    0.16    0.11 1.39877
   0.78    0.19       0     0.6    0.16    0.11 1.39877
   0.78    0.19       0    0.62    0.16    0.11 1.39877
   0.78    0.19       0    0.64    0.16    0.11 1.39877
   0.78    0.19       0    0.66    0.16    0.11 1.39877
   0.78    0.19       0    0.68    0.16    0.11 1.39877
   0.78    0.19       0     0.7    0.16    0.11 1.39877
   0.78    0.19       0    0.72    0.16    0.11 1.39877
   0.78    0.19       0    0.74    0.16    0.11 1.39877
   0.78    0.19       0    0.76    0.16    0.11 1.39877
   0.78    0.19       0    0.78    0.16    0.11 1.39877
   0.78    0.19       0     0.8    0.16    0.11 1.39877
   0.78    0.19       0    0.82    0.16    0.11 1.39877
