loaded in time vals
Reading in data!
weights:
  0.0107501           0           0           0           0           0           0           0           0           0           0           0           0           0
          0  0.00907906           0           0           0           0           0           0           0           0           0           0           0           0
          0           0   0.0199266           0           0           0           0           0           0           0           0           0           0           0
          0           0           0  0.00140538           0           0           0           0           0           0           0           0           0           0
          0           0           0           0 7.41118e-06           0           0           0           0           0           0           0           0           0
          0           0           0           0           0 3.77298e-06           0           0           0           0           0           0           0           0
          0           0           0           0           0           0 2.27202e-05           0           0           0           0           0           0           0
          0           0           0           0           0           0           0 3.83646e-08           0           0           0           0           0           0
          0           0           0           0           0           0           0           0 1.78421e-05           0           0           0           0           0
          0           0           0           0           0           0           0           0           0 7.74924e-05           0           0           0           0
          0           0           0           0           0           0           0           0           0           0 4.42496e-06           0           0           0
          0           0           0           0           0           0           0           0           0           0           0 7.39553e-05           0           0
          0           0           0           0           0           0           0           0           0           0           0           0 4.13828e-06           0
          0           0           0           0           0           0           0           0           0           0           0           0           0 4.90852e-06
first row X0:34.33 25.79  -0.1 10.03
final row X0: 4.49 24.56  -0.1  2.87



Here?
Using two part PSO Sample Size:1773 with:14 moments.
Using Times:120
Bounds for Uniform Distribution (0,1)
Blind PSO --> nParts:25 Nsteps:50
Targeted PSO --> nParts:10 Nsteps:1000
sdbeta:0.1
contour rates below! 
eqwts
   0.789183    0.250346   0.0915363    0.969999           0           0 1.67239e+10
   0.789183    0.250346   0.0915363    0.969999           0        0.02  6.4897e+09
   0.789183    0.250346   0.0915363    0.969999           0        0.04 3.02021e+09
   0.789183    0.250346   0.0915363    0.969999           0        0.06  1.6141e+09
   0.789183    0.250346   0.0915363    0.969999           0        0.08 9.58942e+08
   0.789183    0.250346   0.0915363    0.969999           0         0.1 6.18331e+08
   0.789183    0.250346   0.0915363    0.969999           0        0.12 4.25156e+08
   0.789183    0.250346   0.0915363    0.969999           0        0.14 3.07673e+08
   0.789183    0.250346   0.0915363    0.969999           0        0.16 2.32047e+08
   0.789183    0.250346   0.0915363    0.969999           0        0.18 1.81033e+08
   0.789183    0.250346   0.0915363    0.969999           0         0.2 1.45252e+08
   0.789183    0.250346   0.0915363    0.969999           0        0.22 1.19318e+08
   0.789183    0.250346   0.0915363    0.969999           0        0.24 9.99869e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.26 8.52273e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.28 7.37207e+07
   0.789183    0.250346   0.0915363    0.969999           0         0.3 6.45853e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.32 5.72155e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.34 5.11852e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.36 4.61882e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.38 4.20007e+07
   0.789183    0.250346   0.0915363    0.969999           0         0.4 3.84555e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.42 3.54267e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.44 3.28173e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.46 3.05523e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.48 2.85725e+07
   0.789183    0.250346   0.0915363    0.969999           0         0.5  2.6831e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.52 2.52903e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.54 2.39198e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.56 2.26946e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.58 2.15944e+07
   0.789183    0.250346   0.0915363    0.969999           0         0.6 2.06021e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.62 1.97036e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.64  1.8887e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.66 1.81422e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.68 1.74608e+07
   0.789183    0.250346   0.0915363    0.969999           0         0.7 1.68355e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.72 1.62599e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.74 1.57287e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.76 1.52373e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.78 1.47815e+07
   0.789183    0.250346   0.0915363    0.969999           0         0.8 1.43579e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.82 1.39632e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.84 1.35949e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.86 1.32504e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.88 1.29277e+07
   0.789183    0.250346   0.0915363    0.969999           0         0.9 1.26248e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.92   1.234e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.94 1.20719e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.96  1.1819e+07
   0.789183    0.250346   0.0915363    0.969999           0        0.98 1.15803e+07
   0.789183    0.250346   0.0915363    0.969999        0.02           0       7e+08
   0.789183    0.250346   0.0915363    0.969999        0.02        0.02 2.20585e+08
   0.789183    0.250346   0.0915363    0.969999        0.02        0.04 8.72391e+07
   0.789183    0.250346   0.0915363    0.969999        0.02        0.06 4.10286e+07
   0.789183    0.250346   0.0915363    0.969999        0.02        0.08 2.20161e+07
   0.789183    0.250346   0.0915363    0.969999        0.02         0.1 1.30714e+07
   0.789183    0.250346   0.0915363    0.969999        0.02        0.12 8.39511e+06
   0.789183    0.250346   0.0915363    0.969999        0.02        0.14 5.73631e+06
   0.789183    0.250346   0.0915363    0.969999        0.02        0.16 4.11889e+06
   0.789183    0.250346   0.0915363    0.969999        0.02        0.18 3.07918e+06
   0.789183    0.250346   0.0915363    0.969999        0.02         0.2 2.37966e+06
   0.789183    0.250346   0.0915363    0.969999        0.02        0.22 1.89073e+06
   0.789183    0.250346   0.0915363    0.969999        0.02        0.24 1.53779e+06
   0.789183    0.250346   0.0915363    0.969999        0.02        0.26 1.27589e+06
   0.789183    0.250346   0.0915363    0.969999        0.02        0.28 1.07688e+06
   0.789183    0.250346   0.0915363    0.969999        0.02         0.3      922489
   0.789183    0.250346   0.0915363    0.969999        0.02        0.32      800533
   0.789183    0.250346   0.0915363    0.969999        0.02        0.34      702645
   0.789183    0.250346   0.0915363    0.969999        0.02        0.36      622953
   0.789183    0.250346   0.0915363    0.969999        0.02        0.38      557248
   0.789183    0.250346   0.0915363    0.969999        0.02         0.4      502458
   0.789183    0.250346   0.0915363    0.969999        0.02        0.42      456298
   0.789183    0.250346   0.0915363    0.969999        0.02        0.44      417048
   0.789183    0.250346   0.0915363    0.969999        0.02        0.46      383392
   0.789183    0.250346   0.0915363    0.969999        0.02        0.48      354309
   0.789183    0.250346   0.0915363    0.969999        0.02         0.5      329001
   0.789183    0.250346   0.0915363    0.969999        0.02        0.52      306836
   0.789183    0.250346   0.0915363    0.969999        0.02        0.54      287308
   0.789183    0.250346   0.0915363    0.969999        0.02        0.56      270008
   0.789183    0.250346   0.0915363    0.969999        0.02        0.58      254604
   0.789183    0.250346   0.0915363    0.969999        0.02         0.6      240824
   0.789183    0.250346   0.0915363    0.969999        0.02        0.62      228442
   0.789183    0.250346   0.0915363    0.969999        0.02        0.64      217271
   0.789183    0.250346   0.0915363    0.969999        0.02        0.66      207154
   0.789183    0.250346   0.0915363    0.969999        0.02        0.68      197959
   0.789183    0.250346   0.0915363    0.969999        0.02         0.7      189574
   0.789183    0.250346   0.0915363    0.969999        0.02        0.72      181903
