loaded in time vals
Using two part PSO Sample Size:5000 with:14 moments.
Using Times:60
Bounds for Uniform Distribution (0,1)
Blind PSO --> nParts:25 Nsteps:50
Targeted PSO --> nParts:10 Nsteps:1000
sdbeta:0.1
Reading in data!
first row X0:34.33 25.79  -0.1 10.03
final row X0: 4.49 24.56  -0.1  2.87



Here?
rate:   0.78    0.19    0.06    0.61    0.02     0.4 1494.07
rate:   0.78    0.19    0.06    0.61    0.02    0.42 1374.74
rate:   0.78    0.19    0.06    0.61    0.02    0.44 1272.39
rate:   0.78    0.19    0.06    0.61    0.02    0.46 1183.89
rate:  0.78   0.19   0.06   0.61   0.02   0.48 1106.8
rate:  0.78   0.19   0.06   0.61   0.02    0.5 1039.2
rate:   0.78    0.19    0.06    0.61    0.02    0.52 979.543
rate:   0.78    0.19    0.06    0.61    0.02    0.54 926.603
rate:   0.78    0.19    0.06    0.61    0.02    0.56 879.378
rate:   0.78    0.19    0.06    0.61    0.02    0.58 837.046
rate:   0.78    0.19    0.06    0.61    0.02     0.6 798.929
rate:   0.78    0.19    0.06    0.61    0.02    0.62 764.466
rate:   0.78    0.19    0.06    0.61    0.02    0.64 733.185
rate:   0.78    0.19    0.06    0.61    0.02    0.66 704.689
rate:   0.78    0.19    0.06    0.61    0.02    0.68 678.644
rate:   0.78    0.19    0.06    0.61    0.02     0.7 654.763
rate:   0.78    0.19    0.06    0.61    0.02    0.72 632.802
rate:   0.78    0.19    0.06    0.61    0.02    0.74 612.549
rate:   0.78    0.19    0.06    0.61    0.02    0.76 593.824
rate:   0.78    0.19    0.06    0.61    0.02    0.78 576.467
rate:   0.78    0.19    0.06    0.61    0.02     0.8 560.343
rate:   0.78    0.19    0.06    0.61    0.02    0.82 545.329
rate:   0.78    0.19    0.06    0.61    0.02    0.84 531.321
rate:   0.78    0.19    0.06    0.61    0.02    0.86 518.225
rate:   0.78    0.19    0.06    0.61    0.02    0.88 505.959
rate:   0.78    0.19    0.06    0.61    0.02     0.9 494.451
rate:   0.78    0.19    0.06    0.61    0.02    0.92 483.634
rate:   0.78    0.19    0.06    0.61    0.02    0.94 473.451
rate:  0.78   0.19   0.06   0.61   0.02   0.96 463.85
rate:   0.78    0.19    0.06    0.61    0.02    0.98 454.785
rate:  0.78   0.19   0.06   0.61   0.04      0 140391
rate:   0.78    0.19    0.06    0.61    0.04    0.02 31241.4
rate:   0.78    0.19    0.06    0.61    0.04    0.04 9638.96
rate:  0.78   0.19   0.06   0.61   0.04   0.06 3805.6
rate:   0.78    0.19    0.06    0.61    0.04    0.08 1803.36
rate:   0.78    0.19    0.06    0.61    0.04     0.1 978.475
rate:   0.78    0.19    0.06    0.61    0.04    0.12 587.835
rate:   0.78    0.19    0.06    0.61    0.04    0.14 381.835
rate:   0.78    0.19    0.06    0.61    0.04    0.16 263.647
rate:   0.78    0.19    0.06    0.61    0.04    0.18 191.124
rate:   0.78    0.19    0.06    0.61    0.04     0.2 144.132
rate:   0.78    0.19    0.06    0.61    0.04    0.22 112.288
rate:   0.78    0.19    0.06    0.61    0.04    0.24 89.8891
rate:   0.78    0.19    0.06    0.61    0.04    0.26 73.6286
rate:   0.78    0.19    0.06    0.61    0.04    0.28 61.5027
rate:   0.78    0.19    0.06    0.61    0.04     0.3 52.2482
rate:   0.78    0.19    0.06    0.61    0.04    0.32 45.0414
rate:   0.78    0.19    0.06    0.61    0.04    0.34 39.3295
rate:   0.78    0.19    0.06    0.61    0.04    0.36 34.7313
rate:   0.78    0.19    0.06    0.61    0.04    0.38 30.9783
rate:   0.78    0.19    0.06    0.61    0.04     0.4 27.8771
rate:  0.78   0.19   0.06   0.61   0.04   0.42 25.286
rate:   0.78    0.19    0.06    0.61    0.04    0.44 23.0995
rate:   0.78    0.19    0.06    0.61    0.04    0.46 21.2377
rate:   0.78    0.19    0.06    0.61    0.04    0.48 19.6392
rate:   0.78    0.19    0.06    0.61    0.04     0.5 18.2565
rate:   0.78    0.19    0.06    0.61    0.04    0.52 17.0524
rate:  0.78   0.19   0.06   0.61   0.04   0.54 15.997
rate:   0.78    0.19    0.06    0.61    0.04    0.56 15.0666
rate:   0.78    0.19    0.06    0.61    0.04    0.58 14.2421
rate:   0.78    0.19    0.06    0.61    0.04     0.6 13.5078
rate:   0.78    0.19    0.06    0.61    0.04    0.62 12.8507
rate:   0.78    0.19    0.06    0.61    0.04    0.64 12.2602
rate:   0.78    0.19    0.06    0.61    0.04    0.66 11.7275
rate:  0.78   0.19   0.06   0.61   0.04   0.68 11.245
rate:   0.78    0.19    0.06    0.61    0.04     0.7 10.8066
rate:   0.78    0.19    0.06    0.61    0.04    0.72 10.4069
rate:   0.78    0.19    0.06    0.61    0.04    0.74 10.0414
rate:   0.78    0.19    0.06    0.61    0.04    0.76 9.70608
rate:   0.78    0.19    0.06    0.61    0.04    0.78 9.39771
rate:   0.78    0.19    0.06    0.61    0.04     0.8 9.11337
rate:   0.78    0.19    0.06    0.61    0.04    0.82 8.85054
rate:   0.78    0.19    0.06    0.61    0.04    0.84 8.60704
rate:   0.78    0.19    0.06    0.61    0.04    0.86 8.38095
rate:   0.78    0.19    0.06    0.61    0.04    0.88 8.17059
rate:   0.78    0.19    0.06    0.61    0.04     0.9 7.97449
rate:   0.78    0.19    0.06    0.61    0.04    0.92 7.79132
rate:   0.78    0.19    0.06    0.61    0.04    0.94 7.61994
rate:  0.78   0.19   0.06   0.61   0.04   0.96 7.4593
rate:   0.78    0.19    0.06    0.61    0.04    0.98 7.30851
rate:   0.78    0.19    0.06    0.61    0.06       0 18063.6
rate:  0.78   0.19   0.06   0.61   0.06   0.02 3121.3
rate:   0.78    0.19    0.06    0.61    0.06    0.04 787.631
rate:   0.78    0.19    0.06    0.61    0.06    0.06 266.368
rate:   0.78    0.19    0.06    0.61    0.06    0.08 112.025
rate:   0.78    0.19    0.06    0.61    0.06     0.1 55.3704
rate:   0.78    0.19    0.06    0.61    0.06    0.12 30.9118
rate:   0.78    0.19    0.06    0.61    0.06    0.14 18.9706
rate:   0.78    0.19    0.06    0.61    0.06    0.16 12.5636
rate:   0.78    0.19    0.06    0.61    0.06    0.18 8.86379
rate:   0.78    0.19    0.06    0.61    0.06     0.2 6.59939
rate:   0.78    0.19    0.06    0.61    0.06    0.22 5.14742
rate:   0.78    0.19    0.06    0.61    0.06    0.24 4.18052
rate:  0.78   0.19   0.06   0.61   0.06   0.26 3.5164
rate:   0.78    0.19    0.06    0.61    0.06    0.28 3.04846
rate:   0.78    0.19    0.06    0.61    0.06     0.3 2.71172
rate:   0.78    0.19    0.06    0.61    0.06    0.32 2.46513
rate:   0.78    0.19    0.06    0.61    0.06    0.34 2.28195
rate:   0.78    0.19    0.06    0.61    0.06    0.36 2.14428
rate:   0.78    0.19    0.06    0.61    0.06    0.38 2.03987
rate:   0.78    0.19    0.06    0.61    0.06     0.4 1.96013
rate:   0.78    0.19    0.06    0.61    0.06    0.42 1.89894
rate:   0.78    0.19    0.06    0.61    0.06    0.44 1.85189
rate:   0.78    0.19    0.06    0.61    0.06    0.46 1.81569
rate:   0.78    0.19    0.06    0.61    0.06    0.48 1.78794
rate:   0.78    0.19    0.06    0.61    0.06     0.5 1.76679
rate:   0.78    0.19    0.06    0.61    0.06    0.52 1.75085
rate:   0.78    0.19    0.06    0.61    0.06    0.54 1.73903
rate:   0.78    0.19    0.06    0.61    0.06    0.56 1.73051
rate:   0.78    0.19    0.06    0.61    0.06    0.58 1.72462
rate:   0.78    0.19    0.06    0.61    0.06     0.6 1.72085
rate:   0.78    0.19    0.06    0.61    0.06    0.62 1.71879
rate:  0.78   0.19   0.06   0.61   0.06   0.64 1.7181
rate:   0.78    0.19    0.06    0.61    0.06    0.66 1.71853
rate:   0.78    0.19    0.06    0.61    0.06    0.68 1.71985
rate:  0.78   0.19   0.06   0.61   0.06    0.7 1.7219
rate:   0.78    0.19    0.06    0.61    0.06    0.72 1.72454
rate:   0.78    0.19    0.06    0.61    0.06    0.74 1.72764
rate:   0.78    0.19    0.06    0.61    0.06    0.76 1.73112
rate:   0.78    0.19    0.06    0.61    0.06    0.78 1.73489
rate:   0.78    0.19    0.06    0.61    0.06     0.8 1.73889
rate:   0.78    0.19    0.06    0.61    0.06    0.82 1.74306
rate:   0.78    0.19    0.06    0.61    0.06    0.84 1.74737
rate:   0.78    0.19    0.06    0.61    0.06    0.86 1.75177
rate:   0.78    0.19    0.06    0.61    0.06    0.88 1.75624
rate:   0.78    0.19    0.06    0.61    0.06     0.9 1.76075
rate:   0.78    0.19    0.06    0.61    0.06    0.92 1.76527
rate:  0.78   0.19   0.06   0.61   0.06   0.94 1.7698
rate:   0.78    0.19    0.06    0.61    0.06    0.96 1.77432
rate:   0.78    0.19    0.06    0.61    0.06    0.98 1.77881
rate:   0.78    0.19    0.06    0.61    0.08       0 3633.64
rate:   0.78    0.19    0.06    0.61    0.08    0.02 507.787
rate:  0.78   0.19   0.06   0.61   0.08   0.04 107.59
rate:   0.78    0.19    0.06    0.61    0.08    0.06 31.6184
rate:   0.78    0.19    0.06    0.61    0.08    0.08 11.9618
rate:   0.78    0.19    0.06    0.61    0.08     0.1 5.57254
rate:   0.78    0.19    0.06    0.61    0.08    0.12 3.13614
rate:   0.78    0.19    0.06    0.61    0.08    0.14 2.10518
rate:   0.78    0.19    0.06    0.61    0.08    0.16 1.64417
rate:   0.78    0.19    0.06    0.61    0.08    0.18 1.43773
rate:   0.78    0.19    0.06    0.61    0.08     0.2 1.35315
rate:   0.78    0.19    0.06    0.61    0.08    0.22 1.32963
rate:   0.78    0.19    0.06    0.61    0.08    0.24 1.33744
rate:   0.78    0.19    0.06    0.61    0.08    0.26 1.36131
rate:   0.78    0.19    0.06    0.61    0.08    0.28 1.39307
rate:   0.78    0.19    0.06    0.61    0.08     0.3 1.42827
rate:   0.78    0.19    0.06    0.61    0.08    0.32 1.46442
rate:   0.78    0.19    0.06    0.61    0.08    0.34 1.50017
rate:   0.78    0.19    0.06    0.61    0.08    0.36 1.53476
rate:   0.78    0.19    0.06    0.61    0.08    0.38 1.56783
rate:  0.78   0.19   0.06   0.61   0.08    0.4 1.5992
rate:   0.78    0.19    0.06    0.61    0.08    0.42 1.62882
rate:   0.78    0.19    0.06    0.61    0.08    0.44 1.65674
rate: 0.78  0.19  0.06  0.61  0.08  0.46 1.683
rate:  0.78   0.19   0.06   0.61   0.08   0.48 1.7077
rate:   0.78    0.19    0.06    0.61    0.08     0.5 1.73094
rate:   0.78    0.19    0.06    0.61    0.08    0.52 1.75281
rate:   0.78    0.19    0.06    0.61    0.08    0.54 1.77341
rate:   0.78    0.19    0.06    0.61    0.08    0.56 1.79283
rate:   0.78    0.19    0.06    0.61    0.08    0.58 1.81116
rate:   0.78    0.19    0.06    0.61    0.08     0.6 1.82847
rate:   0.78    0.19    0.06    0.61    0.08    0.62 1.84484
rate:   0.78    0.19    0.06    0.61    0.08    0.64 1.86034
rate:   0.78    0.19    0.06    0.61    0.08    0.66 1.87504
rate:   0.78    0.19    0.06    0.61    0.08    0.68 1.88898
rate:   0.78    0.19    0.06    0.61    0.08     0.7 1.90223
rate:   0.78    0.19    0.06    0.61    0.08    0.72 1.91483
rate:   0.78    0.19    0.06    0.61    0.08    0.74 1.92682
rate:   0.78    0.19    0.06    0.61    0.08    0.76 1.93825
rate:   0.78    0.19    0.06    0.61    0.08    0.78 1.94916
rate:   0.78    0.19    0.06    0.61    0.08     0.8 1.95957
rate:   0.78    0.19    0.06    0.61    0.08    0.82 1.96952
rate:   0.78    0.19    0.06    0.61    0.08    0.84 1.97905
rate:   0.78    0.19    0.06    0.61    0.08    0.86 1.98817
rate:  0.78   0.19   0.06   0.61   0.08   0.88 1.9969
rate:   0.78    0.19    0.06    0.61    0.08     0.9 2.00529
rate:   0.78    0.19    0.06    0.61    0.08    0.92 2.01333
rate:   0.78    0.19    0.06    0.61    0.08    0.94 2.02106
rate:   0.78    0.19    0.06    0.61    0.08    0.96 2.02849
rate:   0.78    0.19    0.06    0.61    0.08    0.98 2.03564
rate:   0.78    0.19    0.06    0.61     0.1       0 1052.99
rate:   0.78    0.19    0.06    0.61     0.1    0.02 123.173
rate:   0.78    0.19    0.06    0.61     0.1    0.04 22.1629
rate:   0.78    0.19    0.06    0.61     0.1    0.06 5.71052
rate:   0.78    0.19    0.06    0.61     0.1    0.08 2.14302
rate:   0.78    0.19    0.06    0.61     0.1     0.1 1.25744
rate:   0.78    0.19    0.06    0.61     0.1    0.12 1.06642
rate:   0.78    0.19    0.06    0.61     0.1    0.14 1.07971
rate:  0.78   0.19   0.06   0.61    0.1   0.16 1.1541
rate:   0.78    0.19    0.06    0.61     0.1    0.18 1.24299
rate:   0.78    0.19    0.06    0.61     0.1     0.2 1.33045
rate:   0.78    0.19    0.06    0.61     0.1    0.22 1.41129
rate:   0.78    0.19    0.06    0.61     0.1    0.24 1.48424
rate:  0.78   0.19   0.06   0.61    0.1   0.26 1.5495
rate:   0.78    0.19    0.06    0.61     0.1    0.28 1.60778
rate:   0.78    0.19    0.06    0.61     0.1     0.3 1.65988
rate:   0.78    0.19    0.06    0.61     0.1    0.32 1.70661
rate:   0.78    0.19    0.06    0.61     0.1    0.34 1.74865
rate:   0.78    0.19    0.06    0.61     0.1    0.36 1.78663
rate:   0.78    0.19    0.06    0.61     0.1    0.38 1.82106
rate:   0.78    0.19    0.06    0.61     0.1     0.4 1.85241
rate:   0.78    0.19    0.06    0.61     0.1    0.42 1.88105
rate:  0.78   0.19   0.06   0.61    0.1   0.44 1.9073
rate:   0.78    0.19    0.06    0.61     0.1    0.46 1.93145
rate:   0.78    0.19    0.06    0.61     0.1    0.48 1.95373
rate:   0.78    0.19    0.06    0.61     0.1     0.5 1.97434
rate:   0.78    0.19    0.06    0.61     0.1    0.52 1.99346
rate:   0.78    0.19    0.06    0.61     0.1    0.54 2.01125
rate:   0.78    0.19    0.06    0.61     0.1    0.56 2.02784
rate:   0.78    0.19    0.06    0.61     0.1    0.58 2.04334
rate:   0.78    0.19    0.06    0.61     0.1     0.6 2.05786
rate:   0.78    0.19    0.06    0.61     0.1    0.62 2.07148
rate:   0.78    0.19    0.06    0.61     0.1    0.64 2.08429
rate:   0.78    0.19    0.06    0.61     0.1    0.66 2.09636
rate:   0.78    0.19    0.06    0.61     0.1    0.68 2.10774
rate:  0.78   0.19   0.06   0.61    0.1    0.7 2.1185
rate:   0.78    0.19    0.06    0.61     0.1    0.72 2.12868
rate:   0.78    0.19    0.06    0.61     0.1    0.74 2.13833
rate:   0.78    0.19    0.06    0.61     0.1    0.76 2.14749
rate:  0.78   0.19   0.06   0.61    0.1   0.78 2.1562
rate:   0.78    0.19    0.06    0.61     0.1     0.8 2.16448
rate:   0.78    0.19    0.06    0.61     0.1    0.82 2.17237
rate:  0.78   0.19   0.06   0.61    0.1   0.84 2.1799
rate:   0.78    0.19    0.06    0.61     0.1    0.86 2.18708
rate:   0.78    0.19    0.06    0.61     0.1    0.88 2.19395
rate:   0.78    0.19    0.06    0.61     0.1     0.9 2.20053
rate:   0.78    0.19    0.06    0.61     0.1    0.92 2.20682
rate:   0.78    0.19    0.06    0.61     0.1    0.94 2.21285
rate:   0.78    0.19    0.06    0.61     0.1    0.96 2.21864
rate:   0.78    0.19    0.06    0.61     0.1    0.98 2.22419
rate:   0.78    0.19    0.06    0.61    0.12       0 407.306
rate:   0.78    0.19    0.06    0.61    0.12    0.02 40.7061
rate:   0.78    0.19    0.06    0.61    0.12    0.04 6.22079
rate:   0.78    0.19    0.06    0.61    0.12    0.06 1.56557
rate:    0.78     0.19     0.06     0.61     0.12     0.08 0.897041
rate:    0.78     0.19     0.06     0.61     0.12      0.1 0.917121
rate:   0.78    0.19    0.06    0.61    0.12    0.12 1.05955
rate:   0.78    0.19    0.06    0.61    0.12    0.14 1.20854
rate:  0.78   0.19   0.06   0.61   0.12   0.16 1.3404
rate:   0.78    0.19    0.06    0.61    0.12    0.18 1.45263
rate:   0.78    0.19    0.06    0.61    0.12     0.2 1.54753
rate:  0.78   0.19   0.06   0.61   0.12   0.22 1.6281
rate:   0.78    0.19    0.06    0.61    0.12    0.24 1.69703
rate:   0.78    0.19    0.06    0.61    0.12    0.26 1.75651
rate:   0.78    0.19    0.06    0.61    0.12    0.28 1.80825
rate:   0.78    0.19    0.06    0.61    0.12     0.3 1.85362
rate:  0.78   0.19   0.06   0.61   0.12   0.32 1.8937
rate:   0.78    0.19    0.06    0.61    0.12    0.34 1.92935
rate:   0.78    0.19    0.06    0.61    0.12    0.36 1.96124
rate:   0.78    0.19    0.06    0.61    0.12    0.38 1.98994
rate:   0.78    0.19    0.06    0.61    0.12     0.4 2.01589
rate:   0.78    0.19    0.06    0.61    0.12    0.42 2.03947
rate:   0.78    0.19    0.06    0.61    0.12    0.44 2.06098
rate:   0.78    0.19    0.06    0.61    0.12    0.46 2.08068
rate:  0.78   0.19   0.06   0.61   0.12   0.48 2.0988
rate:   0.78    0.19    0.06    0.61    0.12     0.5 2.11551
rate:   0.78    0.19    0.06    0.61    0.12    0.52 2.13097
rate:   0.78    0.19    0.06    0.61    0.12    0.54 2.14531
rate:   0.78    0.19    0.06    0.61    0.12    0.56 2.15866
rate:   0.78    0.19    0.06    0.61    0.12    0.58 2.17111
rate:   0.78    0.19    0.06    0.61    0.12     0.6 2.18275
rate:   0.78    0.19    0.06    0.61    0.12    0.62 2.19365
rate:   0.78    0.19    0.06    0.61    0.12    0.64 2.20388
rate:   0.78    0.19    0.06    0.61    0.12    0.66 2.21351
rate:   0.78    0.19    0.06    0.61    0.12    0.68 2.22258
rate:   0.78    0.19    0.06    0.61    0.12     0.7 2.23115
rate:   0.78    0.19    0.06    0.61    0.12    0.72 2.23924
rate:   0.78    0.19    0.06    0.61    0.12    0.74 2.24691
rate:   0.78    0.19    0.06    0.61    0.12    0.76 2.25418
rate:   0.78    0.19    0.06    0.61    0.12    0.78 2.26108
rate:   0.78    0.19    0.06    0.61    0.12     0.8 2.26764
rate:   0.78    0.19    0.06    0.61    0.12    0.82 2.27389
rate:   0.78    0.19    0.06    0.61    0.12    0.84 2.27984
rate:   0.78    0.19    0.06    0.61    0.12    0.86 2.28552
rate:   0.78    0.19    0.06    0.61    0.12    0.88 2.29095
rate:   0.78    0.19    0.06    0.61    0.12     0.9 2.29614
rate:   0.78    0.19    0.06    0.61    0.12    0.92 2.30111
rate:   0.78    0.19    0.06    0.61    0.12    0.94 2.30586
rate:   0.78    0.19    0.06    0.61    0.12    0.96 2.31042
rate:  0.78   0.19   0.06   0.61   0.12   0.98 2.3148
rate:   0.78    0.19    0.06    0.61    0.14       0 197.488
rate:   0.78    0.19    0.06    0.61    0.14    0.02 17.1245
rate:   0.78    0.19    0.06    0.61    0.14    0.04 2.29939
rate:    0.78     0.19     0.06     0.61     0.14     0.06 0.802845
rate:    0.78     0.19     0.06     0.61     0.14     0.08 0.831755
rate:   0.78    0.19    0.06    0.61    0.14     0.1 1.03867
rate:   0.78    0.19    0.06    0.61    0.14    0.12 1.23309
rate:   0.78    0.19    0.06    0.61    0.14    0.14 1.39231
rate:   0.78    0.19    0.06    0.61    0.14    0.16 1.52037
rate:   0.78    0.19    0.06    0.61    0.14    0.18 1.62415
rate:   0.78    0.19    0.06    0.61    0.14     0.2 1.70942
rate:   0.78    0.19    0.06    0.61    0.14    0.22 1.78049
rate:   0.78    0.19    0.06    0.61    0.14    0.24 1.84054
rate:   0.78    0.19    0.06    0.61    0.14    0.26 1.89187
rate:   0.78    0.19    0.06    0.61    0.14    0.28 1.93624
rate:   0.78    0.19    0.06    0.61    0.14     0.3 1.97494
rate:   0.78    0.19    0.06    0.61    0.14    0.32 2.00899
rate:   0.78    0.19    0.06    0.61    0.14    0.34 2.03917
rate:   0.78    0.19    0.06    0.61    0.14    0.36 2.06611
rate:   0.78    0.19    0.06    0.61    0.14    0.38 2.09028
rate:   0.78    0.19    0.06    0.61    0.14     0.4 2.11211
rate:  0.78   0.19   0.06   0.61   0.14   0.42 2.1319
rate:   0.78    0.19    0.06    0.61    0.14    0.44 2.14994
rate:   0.78    0.19    0.06    0.61    0.14    0.46 2.16644
rate:  0.78   0.19   0.06   0.61   0.14   0.48 2.1816
rate:   0.78    0.19    0.06    0.61    0.14     0.5 2.19556
rate:   0.78    0.19    0.06    0.61    0.14    0.52 2.20847
rate:   0.78    0.19    0.06    0.61    0.14    0.54 2.22044
rate:   0.78    0.19    0.06    0.61    0.14    0.56 2.23157
rate:   0.78    0.19    0.06    0.61    0.14    0.58 2.24194
rate:   0.78    0.19    0.06    0.61    0.14     0.6 2.25163
rate:   0.78    0.19    0.06    0.61    0.14    0.62 2.26071
rate:   0.78    0.19    0.06    0.61    0.14    0.64 2.26922
rate:   0.78    0.19    0.06    0.61    0.14    0.66 2.27723
rate:   0.78    0.19    0.06    0.61    0.14    0.68 2.28477
rate:   0.78    0.19    0.06    0.61    0.14     0.7 2.29189
rate:   0.78    0.19    0.06    0.61    0.14    0.72 2.29861
rate:   0.78    0.19    0.06    0.61    0.14    0.74 2.30498
rate:   0.78    0.19    0.06    0.61    0.14    0.76 2.31101
rate:   0.78    0.19    0.06    0.61    0.14    0.78 2.31674
rate:   0.78    0.19    0.06    0.61    0.14     0.8 2.32219
rate:   0.78    0.19    0.06    0.61    0.14    0.82 2.32737
rate:   0.78    0.19    0.06    0.61    0.14    0.84 2.33231
rate:   0.78    0.19    0.06    0.61    0.14    0.86 2.33702
rate:   0.78    0.19    0.06    0.61    0.14    0.88 2.34152
rate:   0.78    0.19    0.06    0.61    0.14     0.9 2.34582
rate:   0.78    0.19    0.06    0.61    0.14    0.92 2.34993
rate:   0.78    0.19    0.06    0.61    0.14    0.94 2.35387
rate:   0.78    0.19    0.06    0.61    0.14    0.96 2.35765
rate:   0.78    0.19    0.06    0.61    0.14    0.98 2.36128
rate:   0.78    0.19    0.06    0.61    0.16       0 113.999
rate:   0.78    0.19    0.06    0.61    0.16    0.02 8.75467
rate:   0.78    0.19    0.06    0.61    0.16    0.04 1.16268
rate:    0.78     0.19     0.06     0.61     0.16     0.06 0.719837
rate:   0.78    0.19    0.06    0.61    0.16    0.08 0.94781
rate:   0.78    0.19    0.06    0.61    0.16     0.1 1.19129
rate:   0.78    0.19    0.06    0.61    0.16    0.12 1.38476
rate:   0.78    0.19    0.06    0.61    0.16    0.14 1.53408
rate:   0.78    0.19    0.06    0.61    0.16    0.16 1.65083
rate:   0.78    0.19    0.06    0.61    0.16    0.18 1.74397
rate:   0.78    0.19    0.06    0.61    0.16     0.2 1.81978
rate:   0.78    0.19    0.06    0.61    0.16    0.22 1.88257
rate:   0.78    0.19    0.06    0.61    0.16    0.24 1.93538
rate:   0.78    0.19    0.06    0.61    0.16    0.26 1.98039
rate:  0.78   0.19   0.06   0.61   0.16   0.28 2.0192
rate: 0.78  0.19  0.06  0.61  0.16   0.3 2.053
rate:   0.78    0.19    0.06    0.61    0.16    0.32 2.08269
rate:   0.78    0.19    0.06    0.61    0.16    0.34 2.10897
rate:   0.78    0.19    0.06    0.61    0.16    0.36 2.13241
