0.328725,0.631385,0.290491,0.220752,0.635707,0.541044,1.57368e+06
0.328725,0.631385,0.290491,0.220752,0.635707,0.541044,1.57368e+06
0.938472,0.509698,0.331241,0.125086,0.966462,0.0701815,194.21
0.183749,0.637248,0.284162,0.125086,0.372982,0.0364752,170.685
0.129104,0.709201,0.422497,0.125086,0.406903,0.0364752,37.2049
0.129104,0.709201,0.422497,0.125086,0.406903,0.0364752,37.2049
0.129104,0.709201,0.422497,0.125086,0.406903,0.0364752,37.2049
0.129104,0.709201,0.422497,0.125086,0.406903,0.0364752,37.2049
0.520222,0.345057,0.422497,0.125086,0.331642,0.0281654,35.3676
0.520222,0.345057,0.422497,0.125086,0.331642,0.0281654,35.3676
0.520222,0.345057,0.422497,0.125086,0.331642,0.0281654,35.3676
0.587337,0.512106,0.557251,0.348561,0.533492,0.127012,31.0115
0.23571,0.866669,0.65179,0.698092,0.465021,0.119846,8.5282
0.23571,0.866669,0.65179,0.698092,0.465021,0.119846,8.5282
0.770884,0.869767,0.704222,0.447738,0.862597,0.0776736,4.46981
0.770884,0.869767,0.704222,0.447738,0.862597,0.0776736,4.46981
0.148004,0.331663,0.712543,0.386393,0.538711,0.118511,3.89213
0.148004,0.331663,0.712543,0.386393,0.538711,0.118511,3.89213
0.148004,0.331663,0.712543,0.386393,0.538711,0.118511,3.89213
0.148004,0.331663,0.712543,0.386393,0.538711,0.118511,3.89213
0.148004,0.331663,0.712543,0.386393,0.538711,0.118511,3.89213
0.148004,0.331663,0.712543,0.386393,0.538711,0.118511,3.89213
0.209302,0.496857,0.698632,0.563463,0.693376,0.0733887,3.3455
0.0804029,0.323693,0.799796,0.200796,0.172935,0.154676,2.33228
0.114839,0.694361,0.737301,0.342897,0.456805,0.106568,2.23003
0.114839,0.694361,0.737301,0.342897,0.456805,0.106568,2.23003
0.114839,0.694361,0.737301,0.342897,0.456805,0.106568,2.23003
0.114839,0.694361,0.737301,0.342897,0.456805,0.106568,2.23003
0.114839,0.694361,0.737301,0.342897,0.456805,0.106568,2.23003
0.253327,0.635408,0.773689,0.364295,0.30018,0.119195,2.07785
0.191044,0.339558,0.773749,0.364295,0.700112,0.119195,2.04763
0.272354,0.365771,0.82554,0.492116,0.631526,0.112265,1.81274
0.457964,0.846499,0.889677,0.36333,0.354029,0.133379,1.63619
0.209237,0.165152,0.832221,0.330265,0.227832,0.12152,1.52859
0.209237,0.165152,0.832221,0.330265,0.227832,0.12152,1.52859
0.231102,0.8725,0.822733,0.398035,0.754248,0.0999587,1.22547
0.231102,0.8725,0.822733,0.398035,0.754248,0.0999587,1.22547
0.231102,0.8725,0.822733,0.398035,0.754248,0.0999587,1.22547
0.121025,0.443496,0.822733,0.357579,0.42603,0.089792,1.18266
0.0943114,0.417985,0.853141,0.296272,0.307987,0.130258,0.731981
0.0943114,0.417985,0.853141,0.296272,0.307987,0.130258,0.731981
0.125774,0.327957,0.838625,0.33588,0.476663,0.126147,0.577914
0.125774,0.327957,0.838625,0.33588,0.476663,0.126147,0.577914
0.125774,0.327957,0.838625,0.33588,0.476663,0.126147,0.577914
0.125774,0.327957,0.838625,0.33588,0.476663,0.126147,0.577914
0.125774,0.327957,0.838625,0.33588,0.476663,0.126147,0.577914
0.125774,0.327957,0.838625,0.33588,0.476663,0.126147,0.577914
0.125774,0.327957,0.838625,0.33588,0.476663,0.126147,0.577914
0.152059,0.647621,0.873259,0.27158,0.322697,0.165876,0.525168
0.152059,0.647621,0.873259,0.27158,0.322697,0.165876,0.525168
0.151788,0.494533,0.861667,0.335959,0.339495,0.151746,0.498647
0.151788,0.494533,0.861667,0.335959,0.339495,0.151746,0.498647
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.124503,0.447036,0.858477,0.395523,0.299549,0.138411,0.454428
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.132072,0.620739,0.868292,0.396397,0.646053,0.13372,0.420802
0.166733,0.785742,0.908216,0.415207,0.405688,0.139418,0.411362
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.169868,0.651646,0.931495,0.324338,0.727981,0.158265,0.301141
0.115663,0.331329,0.91297,0.337296,0.480815,0.145325,0.27091
0.115663,0.331329,0.91297,0.337296,0.480815,0.145325,0.27091
0.115663,0.331329,0.91297,0.337296,0.480815,0.145325,0.27091
0.156438,0.558761,0.92073,0.358132,0.525148,0.15301,0.251695
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
0.142913,0.49196,0.912526,0.344627,0.367185,0.158271,0.194062
