0,0.421339,0.845123,0.499471,0.421067,0.41689,0.418486,884.315
1,0.421339,0.845123,0.499471,0.421067,0.41689,0.418486,884.315
2,0.906843,0.880443,0.0779208,0.80786,0.0837435,0.0283254,28.0358
3,0.906843,0.880443,0.0779208,0.80786,0.0837435,0.0283254,28.0358
4,0.907359,0.864434,0.0777779,0.801317,0.0856607,0.0289603,27.8425
5,0.672439,0.458508,0.084478,0.658679,0.0241169,0.0516237,27.2007
6,0.802,0.628364,0.0784176,0.760095,0.0390135,0.0343795,25.6838
7,0.778538,0.65984,0.0751108,0.800618,0.039382,0.0232886,25.1426
8,0.784659,0.613037,0.0707128,0.809493,0.0411478,0.0137962,24.2096
9,0.776596,0.585144,0.0696502,0.800413,0.0304915,0.0107413,23.7145
10,0.778159,0.598912,0.0701985,0.809605,0.0226443,0.0118102,23.5838
11,0.778159,0.598912,0.0701985,0.809605,0.0226443,0.0118102,2.00307
12,0.778159,0.598912,0.0701985,0.809605,0.0226443,0.0118102,2.00307
13,0.766357,0.561287,0.0777376,0.800617,0.0921624,0.00401403,0.419142
14,0.843134,0.574759,0.0830023,0.684254,0.0671607,0.041837,0.417293
15,0.866278,0.580914,0.0791805,0.622399,0.0554467,0.0323278,0.387075
16,0.814104,0.497282,0.0922053,0.742974,0.0258609,0.00776558,0.314892
17,0.853083,0.525228,0.0949954,0.768716,0.0484291,0.0183038,0.278862
18,0.814241,0.441339,0.0922151,0.743065,0.0259404,0.00780271,0.242344
19,0.841726,0.520619,0.0897938,0.778026,0.0453827,0.0168813,0.234708
20,0.901657,0.520619,0.0897938,0.778026,0.0453827,0.0333317,0.223553
21,0.890003,0.532072,0.0936093,0.780047,0.0432791,0.0331056,0.220495
22,0.855233,0.429016,0.0785289,0.675594,0.0482176,0.0120887,0.114206
23,0.855233,0.429016,0.0785289,0.675594,0.0482176,0.0120887,0.114206
24,0.875283,0.393076,0.0854157,0.73531,0.0484832,0.0287012,0.0832325
25,0.875283,0.393076,0.0854157,0.73531,0.0484832,0.0287012,0.0832325
26,0.910491,0.353334,0.0832617,0.764426,0.0632782,0.0287012,0.0618189
27,0.841042,0.289044,0.0751379,0.576279,0.0328123,0.00725874,0.0515249
28,0.841042,0.289044,0.0751379,0.576279,0.0328123,0.00725874,0.0515249
29,0.841042,0.289044,0.0751379,0.576279,0.0328123,0.00725874,0.0515249
30,0.854084,0.340735,0.0770333,0.663937,0.043536,0.0123287,0.0484238
31,0.846381,0.328588,0.0797635,0.649906,0.0367061,0.0133408,0.0443785
32,0.846381,0.328588,0.0797635,0.649906,0.0367061,0.0133408,0.106868
33,0.846381,0.328588,0.0797635,0.649906,0.0367061,0.0133408,0.106868
34,0.93496,0.293192,0.0732885,0.63021,0.0429367,0.0213428,0.047679
35,0.93496,0.293192,0.0732885,0.63021,0.0429367,0.0213428,0.047679
36,0.93496,0.293192,0.0732885,0.63021,0.0429367,0.0213428,0.047679
37,0.925542,0.285146,0.077527,0.640671,0.0330931,0.0147399,0.0323244
38,0.90465,0.26166,0.0762993,0.649702,0.0363049,0.0078008,0.0183884
39,0.92233,0.237429,0.074288,0.649414,0.0382621,0.00980619,0.00825021
40,0.9257,0.226449,0.0757512,0.650318,0.0382621,0.00836515,0.00456105
41,0.9257,0.226449,0.0757512,0.650318,0.0382621,0.00836515,0.00456105
42,0.9257,0.226449,0.0757512,0.650318,0.0382621,0.00836515,0.00456105
43,0.9257,0.226449,0.0757512,0.650318,0.0382621,0.00836515,0.00456105
44,0.9257,0.226449,0.0757512,0.650318,0.0382621,0.00836515,0.00456105
45,0.9257,0.226449,0.0757512,0.650318,0.0382621,0.00836515,0.00456105
46,0.923541,0.21414,0.0713492,0.631931,0.0424205,0.00530091,0.00273118
47,0.923541,0.21414,0.0713492,0.631931,0.0424205,0.00530091,0.00273118
48,0.914259,0.212738,0.0726841,0.659833,0.0442001,0.00567257,0.00207083
49,0.914259,0.212738,0.0726841,0.659833,0.0442001,0.00567257,0.00207083
50,0.914259,0.212738,0.0726841,0.659833,0.0442001,0.00567257,0.00207083
51,0.914259,0.212738,0.0726841,0.659833,0.0442001,0.00567257,0.00207083
52,0.914259,0.212738,0.0726841,0.659833,0.0442001,0.00567257,0.00207083
53,0.914259,0.212738,0.0726841,0.659833,0.0442001,0.00567257,0.00207083
54,0.914259,0.212738,0.0726841,0.659833,0.0442001,0.00567257,0.00207083
55,0.917323,0.213418,0.0720147,0.649833,0.0432752,0.0043555,0.00201013
56,0.917323,0.213418,0.0720147,0.649833,0.0432752,0.0043555,0.00201013
57,0.917323,0.213418,0.0720147,0.649833,0.0432752,0.0043555,0.00201013
58,0.917323,0.213418,0.0720147,0.649833,0.0432752,0.0043555,0.00201013
59,0.917323,0.213418,0.0720147,0.649833,0.0432752,0.0043555,0.00201013
60,0.917323,0.213418,0.0720147,0.649833,0.0432752,0.0043555,0.00201013
61,0.921999,0.215131,0.0709725,0.637727,0.0425383,0.00324255,0.0019979
62,0.921999,0.215131,0.0709725,0.637727,0.0425383,0.00324255,0.0019979
63,0.921999,0.215131,0.0709725,0.637727,0.0425383,0.00324255,0.0019979
64,0.921999,0.215131,0.0709725,0.637727,0.0425383,0.00324255,0.0019979
65,0.921999,0.215131,0.0709725,0.637727,0.0425383,0.00324255,0.0019979
66,0.921999,0.215131,0.0709725,0.637727,0.0425383,0.00324255,0.0019979
67,0.917908,0.211666,0.0714184,0.641889,0.0423433,0.00358521,0.00194642
68,0.917908,0.211666,0.0714184,0.641889,0.0423433,0.00358521,0.00194642
69,0.917908,0.211666,0.0714184,0.641889,0.0423433,0.00358521,0.00194642
70,0.917908,0.211666,0.0714184,0.641889,0.0423433,0.00358521,0.00194642
