0.115686,0.25,0.94408,0.171507,0.0490991,0.183236,0.0119423
0.115686,0.25,0.94408,0.171507,0.0490991,0.183236,0.0119423
0.115686,0.25,0.948301,0.171435,0.0490991,0.181402,0.0066781
0.114964,0.25,0.945636,0.171222,0.0493763,0.179812,0.00630746
0.115002,0.25,0.944787,0.170349,0.0491604,0.180172,0.0054812
0.114687,0.25,0.945482,0.169822,0.0491617,0.180265,0.00481187
0.114828,0.25,0.94575,0.16994,0.0503295,0.180256,0.00469617
0.114828,0.25,0.94575,0.16994,0.0503295,0.180256,0.00469617
0.114647,0.25,0.945707,0.169808,0.0500893,0.179923,0.004607
0.114492,0.25,0.945765,0.169562,0.0500656,0.179857,0.00460617
0.114571,0.25,0.945491,0.169967,0.0504717,0.179823,0.00457836
