0,0.845156,0.502668,0.860892,0.872228,0.623359,0.64153,112.915
1,0.845156,0.502668,0.860892,0.872228,0.623359,0.64153,112.915
2,0.897552,0.416039,0.0601063,0.684645,0.307004,0.0449716,35.715
3,0.870596,0.407947,0.0750756,0.693604,0.319778,0.0543482,29.0928
4,0.850566,0.494287,0.0750756,0.796127,0.319778,0.0543482,25.6187
5,0.850566,0.494287,0.0750756,0.796127,0.319778,0.0543482,25.6187
6,0.850566,0.494287,0.0750756,0.796127,0.319778,0.0543482,25.6187
7,0.870028,0.4425,0.0709342,0.727389,0.291445,0.0529169,25.2545
8,0.842122,0.500978,0.0705969,0.758042,0.255385,0.0516244,22.1194
9,0.858931,0.487164,0.0559599,0.769923,0.308901,0.0375441,20.7169
10,0.817117,0.48259,0.0479698,0.803101,0.261438,0.0296104,16.3239
11,0.874508,0.36576,0.0462231,0.67956,0.214118,0.0282447,14.1723
12,0.836999,0.389218,0.0492008,0.699319,0.156936,0.031288,12.0938
13,0.869487,0.365528,0.0422077,0.68327,0.114674,0.0241494,8.77593
14,0.870149,0.372901,0.0365739,0.656369,0.106169,0.0175685,8.32228
15,0.863883,0.359824,0.0389855,0.616221,0.091376,0.0205343,7.98899
16,0.863883,0.359824,0.0389855,0.616221,0.091376,0.0205343,0.48826
17,0.863883,0.359824,0.0389855,0.616221,0.091376,0.0205343,0.48826
18,0.898774,0.391232,0.0247425,0.58345,0.0546153,0.00115546,0.0731089
19,0.898774,0.391232,0.0247425,0.58345,0.0546153,0.00115546,0.0731089
20,0.906576,0.266529,0.0273516,0.567408,0.0480065,0.000831428,0.0401252
21,0.906576,0.266529,0.0273516,0.567408,0.0480065,0.000831428,0.0401252
22,0.906722,0.292486,0.0265272,0.566338,0.0447917,0.0014795,0.0330416
23,0.986963,0.165341,0.0848372,0.712816,0.0418511,0.0565982,0.0277895
24,0.943245,0.260215,0.0341941,0.545465,0.0557156,0.0157925,0.00887382
25,0.943245,0.260215,0.0341941,0.545465,0.0557156,0.0157925,0.00887382
26,0.939959,0.284632,0.0354803,0.54548,0.0470583,0.0133898,0.00777454
27,0.939959,0.284632,0.0354803,0.54548,0.0470583,0.0133898,0.00777454
28,0.939959,0.284632,0.0354803,0.54548,0.0470583,0.0133898,0.00777454
29,0.939959,0.284632,0.0354803,0.54548,0.0470583,0.0133898,0.00777454
30,0.939959,0.284632,0.0354803,0.54548,0.0470583,0.0133898,0.00777454
31,0.939959,0.284632,0.0354803,0.54548,0.0470583,0.0133898,0.00777454
32,0.959236,0.292914,0.0321106,0.589647,0.0610849,0.0131895,0.00459944
33,0.959236,0.292914,0.0321106,0.589647,0.0610849,0.0131895,0.00459944
34,0.959236,0.292914,0.0321106,0.589647,0.0610849,0.0131895,0.00459944
35,0.95225,0.287725,0.0285506,0.517317,0.0486102,0.00727272,0.00413548
36,0.95225,0.287725,0.0285506,0.517317,0.0486102,0.00727272,0.00413548
37,0.95225,0.287725,0.0285506,0.517317,0.0486102,0.00727272,0.00413548
38,0.95225,0.287725,0.0285506,0.517317,0.0486102,0.00727272,0.00413548
39,0.95225,0.287725,0.0285506,0.517317,0.0486102,0.00727272,0.00413548
40,0.948459,0.264653,0.0285922,0.516119,0.0506311,0.00824687,0.00401552
41,0.948459,0.264653,0.0285922,0.516119,0.0506311,0.00824687,0.00401552
42,0.948459,0.264653,0.0285922,0.516119,0.0506311,0.00824687,0.00401552
43,0.948459,0.264653,0.0285922,0.516119,0.0506311,0.00824687,0.00401552
44,0.945233,0.279221,0.0279633,0.51839,0.0530013,0.00796507,0.00399414
45,0.945233,0.279221,0.0279633,0.51839,0.0530013,0.00796507,0.00399414
46,0.945233,0.279221,0.0279633,0.51839,0.0530013,0.00796507,0.00399414
47,0.945233,0.279221,0.0279633,0.51839,0.0530013,0.00796507,0.00399414
48,0.945233,0.279221,0.0279633,0.51839,0.0530013,0.00796507,0.00399414
49,0.96897,0.287915,0.033247,0.478483,0.0402477,0.0127418,0.00336849
50,0.96897,0.287915,0.033247,0.478483,0.0402477,0.0127418,0.00336849
51,0.96897,0.287915,0.033247,0.478483,0.0402477,0.0127418,0.00336849
52,0.96897,0.287915,0.033247,0.478483,0.0402477,0.0127418,0.00336849
53,0.96897,0.287915,0.033247,0.478483,0.0402477,0.0127418,0.00336849
54,0.96897,0.287915,0.033247,0.478483,0.0402477,0.0127418,0.00336849
55,0.96897,0.287915,0.033247,0.478483,0.0402477,0.0127418,0.00336849
56,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
57,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
58,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
59,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
60,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
61,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
62,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
63,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
64,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
65,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
66,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00320295
67,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
68,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
69,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
70,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
71,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
72,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
73,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
74,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
75,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
76,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
77,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
78,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
79,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
80,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
81,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
82,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
83,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
84,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
85,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
86,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
87,0.958961,0.272716,0.0313712,0.488113,0.0437204,0.0113325,0.00391839
