pCD3z(),pSLP76(),pErk(),pS6()
4.29701,12.5379,5.32531,10.6092
19.4711,23.0083,10.7474,6.77014
10.1189,6.45554,11.4663,17.9931
20.3227,8.86189,8.05437,2.09009
5.12539,13.9499,23.591,25.0516
17.884,15.0943,5.97928,40.7636
10.4208,17.4254,6.75973,2.55469
7.30859,7.21581,22.3765,62.3178
8.74084,7.08473,6.12429,18.1685
5.31119,29.9522,12.8872,12.0369
1.54864,1.4384,1.23432,1.07551
8.62471,12.6967,9.21564,10.6065
30.9213,4.81137,1.69994,2.37729
13.9434,2.93793,0.971769,6.28805
4.10346,9.62561,4.35765,8.06857
4.22733,11.6046,4.59702,12.3404
16.4595,3.05218,0.87365,6.64097
11.1795,5.60872,6.14697,29.2228
7.54085,22.4162,9.11146,59.4697
1.00671,5.41629,4.0245,13.1946
21.2672,22.7832,9.11232,22.7297
9.35244,16.0171,8.95079,20.8952
5.32667,3.89301,2.95399,1.47928
2.95766,1.90887,4.61379,22.164
20.6633,16.1506,8.20035,14.1751
3.38347,6.4783,8.86481,13.816
3.39121,8.32593,4.63197,5.07924
5.51248,5.60712,2.68151,2.73699
11.435,2.46823,1.87629,7.58132
1.98219,1.71737,2.85455,9.05857
3.16669,5.0526,2.95197,26.1073
11.706,20.7624,8.4859,6.75805
10.0647,7.02717,7.61852,1.8441
4.80023,3.84898,2.95252,11.9315
1.50219,10.2759,4.19467,9.98291
12.2324,11.8731,6.20868,9.24165
29.729,7.10372,2.09914,17.5085
2.01316,4.11595,2.09578,11.1893
14.1137,15.0031,10.8049,3.52636
12.604,7.11291,4.45811,100.248
24.2091,10.0077,3.93448,20.8567
10.6298,6.59285,2.59393,13.116
12.5189,31.3474,13.266,5.56836
14.4466,22.5199,15.2075,12.0871
7.26988,17.417,7.37807,25.2826
7.1615,6.94629,3.04417,47.708
5.82989,8.3908,3.70159,8.76829
9.87115,1.92452,3.97785,6.5984
7.20795,4.46973,7.88586,1.64706
3.4454,2.70502,5.40515,6.66099
8.90341,8.47713,5.59993,11.9754
6.12409,6.27468,2.36997,19.0531
10.9782,4.77106,6.45624,7.41557
36.3947,19.6655,17.1578,150.235
1.13833,1.95234,1.52791,2.03923
10.5679,11.5186,4.39934,1.37511
12.5498,14.5803,16.5778,19.0743
20.7717,7.65312,4.44828,10.5568
3.96411,3.51838,1.52812,6.92869
8.12923,6.31529,8.53347,30.1145
21.7317,15.9607,6.1474,5.68704
24.1859,26.8396,10.3431,7.36553
4.37442,6.02256,8.23675,26.0482
16.1266,3.2398,2.2547,24.9843
18.0311,31.2121,13.1114,2.54162
9.68534,18.3637,14.5361,16.323
2.40025,17.1674,9.63028,8.18039
25.4168,6.11939,7.61541,21.5711
2.72541,7.61237,9.46554,2.45066
10.0182,3.7604,5.97355,18.733
5.50474,4.48536,3.13212,6.51879
35.7445,11.2815,20.0413,61.7378
4.09572,9.3316,3.88192,5.46189
5.17958,9.81887,3.70583,7.95001
16.7769,8.91129,35.294,34.2173
11.8918,17.1088,7.02452,2.28771
5.58216,3.61782,1.63959,1.39802
14.6479,17.7543,9.88813,3.48945
8.72535,9.69947,6.56792,36.4467
36.2864,9.39212,3.65752,23.7348
11.5744,14.4079,8.41501,3.72503
2.40025,2.63719,32.3672,96.9168
15.7859,6.6036,5.73062,2.06346
7.41698,18.4125,17.0005,12.3311
20.013,10.8293,5.67432,5.18037
6.91376,6.78325,3.36606,10.7435
13.9898,11.445,13.1651,24.7902
1.23123,11.9943,6.51219,9.23017
14.795,9.13507,4.01884,5.45557
7.7344,3.79424,1.61397,13.6115
8.70213,6.77988,2.97976,6.63199
11.8066,18.9877,10.0252,7.95427
2.03638,4.52042,2.70435,1.94213
13.3705,6.52932,2.13361,7.87802
12.2943,4.29852,3.30512,7.01941
10.986,6.9498,5.47737,6.18981
8.00536,5.45059,4.45793,4.91168
11.2027,17.3852,8.03505,3.98525
8.52406,8.94458,3.6773,54.7647
10.1808,18.4287,8.45295,3.21015
8.68664,6.61847,3.66545,8.43677
9.19761,6.57112,2.71839,12.2318
1.85832,8.1496,3.96731,0.848103
0.898328,2.36346,1.89761,5.32713
21.4375,7.87004,3.22115,13.5596
8.11374,5.59355,3.24136,52.3116
13.6801,5.5106,2.39567,9.54078
22.5136,37.4995,16.0258,14.8601
24.6194,22.9097,8.54872,3.71944
7.73439,8.84353,6.19874,59.9567
9.03502,5.22329,2.37652,5.35603
5.76022,4.39482,2.32698,1.35238
35.5045,12.2657,4.41249,19.8629
1.66477,9.84726,6.44827,10.5721
15.2285,5.7719,2.79822,2.44736
18.4956,14.5202,7.05345,19.1383
10.9628,3.57177,1.22893,0.257495
12.5189,10.0296,4.44649,1.48295
12.0389,8.61695,4.4136,5.43175
1.51768,11.991,6.41183,10.1905
3.72411,1.42078,2.74904,4.22571
11.7834,17.6599,29.2142,10.6391
7.21569,12.8566,8.22408,1.20679
7.40923,9.43976,3.43325,12.7775
18.8208,9.5114,4.00004,50.9455
28.7613,7.47365,4.76239,8.48416
6.72795,6.6737,3.20844,11.768
1.27768,0.597074,1.3177,29.9761
17.0866,10.2994,5.41257,26.2275
13.0531,17.0406,7.53023,11.9483
3.29056,2.5108,2.89573,39.9951
6.08538,4.20609,2.60696,2.60537
10.1886,13.1577,6.70453,12.2904
16.3898,12.9751,4.93338,14.9382
2.33057,10.9556,4.47796,12.5919
31.2697,6.80359,3.68211,3.68872
10.746,28.7742,12.3399,37.1789
27.6852,9.99921,3.85126,5.16048
28.1187,18.8677,14.4964,23.4643
38.4619,18.3651,10.0404,5.42318
2.57057,1.37554,2.74297,12.2533
1.77316,0.821287,1.93332,10.7583
5.58216,5.9037,3.04312,13.9127
33.7006,14.6992,5.54872,3.97979
10.4286,2.59064,1.23589,3.22658
6.13183,10.2808,23.066,17.3064
6.11634,6.50278,2.6395,11.8765
4.46733,1.10127,5.23153,2.9254
2.23767,7.33196,5.29409,6.39224
15.8556,15.1522,5.88782,8.98395
