0,0.210478,0.0566788,0.0288595,0.263758,0.602141,0.429161,39413.3
1,0.210478,0.0566788,0.0288595,0.263758,0.602141,0.429161,39413.3
2,0.110691,0.342964,0.569337,0.968333,0.0907842,0.219555,1939.13
3,0.270376,0.367679,0.605802,0.927265,0.346373,0.294994,1155.23
4,0.310104,0.3971,0.526959,0.525744,0.36707,0.237209,1143.87
5,0.359739,0.0490846,0.492241,0.703105,0.240969,0.263966,762.77
6,0.359739,0.0490846,0.492241,0.703105,0.240969,0.263966,762.77
7,0.377352,0.0584293,0.492241,0.703105,0.240969,0.263966,754.836
8,0.377352,0.0584293,0.492241,0.703105,0.240969,0.263966,754.836
9,0.361588,0.0207864,0.492241,0.703105,0.240969,0.263966,748.148
10,0.353724,0.0089884,0.492241,0.703105,0.240969,0.263966,747.857
11,0.353724,0.0089884,0.492241,0.703105,0.240969,0.263966,747.857
12,0.36167,0.00820078,0.494508,0.695689,0.24097,0.266052,744.535
13,0.571778,0.0119304,0.504582,0.630565,0.26202,0.293337,716.168
14,0.571778,0.0119304,0.504582,0.630565,0.26202,0.293337,716.168
15,0.455718,0.0318224,0.481563,0.630824,0.275541,0.263346,715.312
16,0.488425,0.0134688,0.484113,0.665127,0.263818,0.27465,708.096
17,0.53773,0.00660446,0.44736,0.685119,0.27011,0.260995,696.217
18,0.563859,0.033048,0.491652,0.655485,0.263755,0.27554,685.33
19,0.526065,0.0262081,0.482947,0.682996,0.254911,0.267223,684.58
20,0.641705,0.0148745,0.483679,0.66798,0.254981,0.273019,660.943
21,0.674905,0.00873057,0.481985,0.670409,0.256799,0.270559,655.375
22,0.736272,0.00474972,0.393315,0.682588,0.224084,0.222699,628.047
23,0.736272,0.00474972,0.393315,0.682588,0.224084,0.222699,628.047
24,0.736272,0.00474972,0.393315,0.682588,0.224084,0.222699,628.047
25,0.711774,0.00382818,0.403032,0.718543,0.228214,0.232477,626.307
26,0.743505,0.00459229,0.403032,0.718543,0.228214,0.232477,623.513
27,0.72624,0.015787,0.350611,0.720093,0.231259,0.202333,616.737
28,0.768353,0.0256475,0.350611,0.720093,0.231259,0.202333,615.329
29,0.768353,0.0256475,0.350611,0.720093,0.231259,0.202333,615.329
30,0.849812,0.00668607,0.36117,0.717018,0.232834,0.208863,611.03
31,0.849812,0.00668607,0.36117,0.717018,0.232834,0.208863,611.03
32,0.849812,0.00668607,0.36117,0.717018,0.232834,0.208863,611.03
33,0.878493,0.00507938,0.365444,0.71881,0.233287,0.212085,609.805
34,0.857542,0.00477986,0.357398,0.716896,0.234876,0.208597,609.593
35,0.921066,0.00259,0.362371,0.717652,0.233602,0.210295,607.881
36,0.912042,0.00324084,0.352572,0.706887,0.233134,0.205866,606.693
37,0.912042,0.00324084,0.352572,0.706887,0.233134,0.205866,606.693
38,0.919743,0.00521726,0.344253,0.718365,0.219965,0.201267,604.52
39,0.919743,0.00521726,0.344253,0.718365,0.219965,0.201267,604.52
40,0.928922,0.00340864,0.340699,0.716618,0.217068,0.198361,603.992
41,0.935233,0.0042052,0.342592,0.717197,0.219074,0.199816,603.897
42,0.932557,0.0050737,0.340594,0.712836,0.214912,0.199421,603.549
43,0.939625,0.00415633,0.337513,0.715756,0.217247,0.198486,603.177
44,0.942183,0.0028334,0.339402,0.714846,0.216607,0.198993,602.943
45,0.942559,0.00364933,0.336312,0.72265,0.225618,0.197338,602.825
46,0.943522,0.00369814,0.335492,0.720826,0.225716,0.196219,602.744
47,0.961691,0.0020574,0.336983,0.718238,0.221666,0.197428,602.119
48,0.965956,0.00308205,0.336983,0.718238,0.221666,0.197428,602.081
49,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,601.947
50,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,601.947
51,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
52,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
53,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
54,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
55,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
56,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
57,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
58,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
59,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
60,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
61,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
62,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
63,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
64,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
65,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
66,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
67,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
68,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
69,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
70,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
71,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
72,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
73,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
74,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
75,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
76,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
77,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
78,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
79,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
80,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
81,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
82,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
83,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
84,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
85,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
86,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
87,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
88,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
89,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
90,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
91,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
92,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
93,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
94,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
95,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
96,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
97,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
98,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
99,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
100,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
101,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
102,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
103,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
104,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
105,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
106,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
107,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
108,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
109,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
110,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
111,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
112,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
113,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
114,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
115,0.974078,0.00395016,0.337231,0.717995,0.221263,0.197579,-nan
