0.00215143,0.000130403,0.0050308,-3.81e-05,0.0250193,-0.000885834,-4.22e-06,-5.43e-08,-1.43e-05,5.44e-09,-0.000835138,4.74e-07
0.000130403,0.000482096,-0.00140302,3.65e-05,0.0125614,0.000266677,-2.55e-07,-3.03e-07,-6.67e-07,-7.12e-09,-1.34e-05,-1.54e-08
0.0050308,-0.00140302,0.110978,-0.000140727,0.0953145,-0.0214345,-8.9e-06,7.91e-07,-0.000582493,2.34e-08,-0.00400613,2.35e-05
-3.81e-05,3.65e-05,-0.000140727,0.000124701,0.0414479,1.63e-05,7.52e-08,-2.15e-08,-1.99e-07,-2.94e-08,-0.00154343,-9.87e-09
0.0250193,0.0125614,0.0953145,0.0414479,71.4938,-0.0320345,-4.41e-05,-2.84e-05,-7.67e-06,-8.59e-06,-2.86035,-9.93e-05
-0.000885834,0.000266677,-0.0214345,1.63e-05,-0.0320345,0.00600921,1.55e-06,-1.35e-07,0.000111722,-1.8e-09,0.00126789,-7.72e-06
-4.22e-06,-2.55e-07,-8.9e-06,7.52e-08,-4.41e-05,1.55e-06,9.03e-09,1.06e-10,2.5e-08,-1.3e-11,1.47e-06,-7.97e-10
-5.43e-08,-3.03e-07,7.91e-07,-2.15e-08,-2.84e-05,-1.35e-07,1.06e-10,2.25e-10,1.97e-10,3.92e-12,6.4e-07,1.68e-11
-1.43e-05,-6.67e-07,-0.000582493,-1.99e-07,-7.67e-06,0.000111722,2.5e-08,1.97e-10,3.52e-06,2.81e-11,-1.32e-06,-1.41e-07
5.44e-09,-7.12e-09,2.34e-08,-2.94e-08,-8.59e-06,-1.8e-09,-1.3e-11,3.92e-12,2.81e-11,7.23e-12,3.16e-07,9.75e-13
-0.000835138,-1.34e-05,-0.00400613,-0.00154343,-2.86035,0.00126789,1.47e-06,6.4e-07,-1.32e-06,3.16e-07,0.129144,4.19e-06
4.74e-07,-1.54e-08,2.35e-05,-9.87e-09,-9.93e-05,-7.72e-06,-7.97e-10,1.68e-11,-1.41e-07,9.75e-13,4.19e-06,1.19e-08
