0.0114143,0.000264951,0.0155657,-0.00135256,0.00342051,-0.00298218,-1.43e-05,-9.39e-08,-1.87e-05,1.81e-07,-2.93e-05,7.64e-07
0.000264951,5.54e-05,0.000212319,-3.25e-07,0.000439947,-3.16e-05,-3.99e-07,-2.36e-08,-3.71e-07,-1.07e-09,-3.12e-06,1.44e-08
0.0155657,0.000212319,0.0274945,-0.00193459,0.0100571,-0.00461738,-1.78e-05,-6.99e-08,-4.35e-05,2.68e-07,-0.000105543,1.65e-06
-0.00135256,-3.25e-07,-0.00193459,0.000256116,0.00344358,0.000414033,1.59e-06,1.59e-09,2.03e-06,-4.78e-08,-4.23e-05,-1.05e-07
0.00342051,0.000439947,0.0100571,0.00344358,1.50346,0.000284412,-2.32e-06,-1.93e-07,-2.12e-05,-1.06e-06,-0.0207171,-8.38e-06
-0.00298218,-3.16e-05,-0.00461738,0.000414033,0.000284412,0.00279368,3.38e-06,8.5e-09,5.75e-06,-5.76e-08,9.15e-06,-3.58e-06
-1.43e-05,-3.99e-07,-1.78e-05,1.59e-06,-2.32e-06,3.38e-06,2e-08,1.43e-10,2.1e-08,-2.24e-10,1.27e-08,-7.82e-10
-9.39e-08,-2.36e-08,-6.99e-08,1.59e-09,-1.93e-07,8.5e-09,1.43e-10,1.16e-11,1.3e-10,-1.16e-13,1.11e-09,-2.9e-12
-1.87e-05,-3.71e-07,-4.35e-05,2.03e-06,-2.12e-05,5.75e-06,2.1e-08,1.3e-10,9.29e-08,-3.06e-10,2.3e-07,-3.2e-09
1.81e-07,-1.07e-09,2.68e-07,-4.78e-08,-1.06e-06,-5.76e-08,-2.24e-10,-1.16e-13,-3.06e-10,1.15e-11,1.27e-08,1.58e-11
-2.93e-05,-3.12e-06,-0.000105543,-4.23e-05,-0.0207171,9.15e-06,1.27e-08,1.11e-09,2.3e-07,1.27e-08,0.000325591,7.68e-08
7.64e-07,1.44e-08,1.65e-06,-1.05e-07,-8.38e-06,-3.58e-06,-7.82e-10,-2.9e-12,-3.2e-09,1.58e-11,7.68e-08,6.5e-09
