86.79969,0.1412436,-0.8889986,0.2619925,-0.05486783,0.7152685,-6.158724,-2.35E-05,0.0001915054,0.00538293,7.83E-05,0.0006840875
0.1412436,0.0003604111,-0.0003446512,-0.001541148,-7.40E-05,-0.001226535,-0.008504315,-6.93E-08,8.29E-08,6.80E-06,1.07E-07,1.72E-06
-0.8889986,-0.0003446512,0.3880266,-0.7884764,-0.0005359005,-0.854192,0.0525143,4.24E-08,-3.56E-05,0.0001658268,1.32E-07,0.0002067477
0.2619925,-0.001541148,-0.7884764,1.77075,0.01741601,1.729948,0.03041373,2.73E-07,3.51E-06,-0.0006385238,-2.77E-05,-6.27E-06
-0.05486783,-7.40E-05,-0.0005359005,0.01741601,0.003638484,-0.0002319175,0.005667769,1.11E-08,-2.27E-06,-6.97E-05,-7.01E-06,1.48E-05
0.7152685,-0.001226535,-0.854192,1.729948,-0.0002319175,1.92862,-0.0272078,2.33E-07,9.64E-05,-0.0004935119,2.44E-06,-0.0007045127
-6.158724,-0.008504315,0.0525143,0.03041373,0.005667769,-0.0272078,0.5283287,1.35E-06,-3.02E-05,-0.0005188608,-8.31E-06,6.07E-06
-2.35E-05,-6.93E-08,4.24E-08,2.73E-07,1.11E-08,2.33E-07,1.35E-06,1.40E-11,-4.31E-12,-1.08E-09,-1.69E-11,-3.11E-10
0.0001915054,8.29E-08,-3.56E-05,3.51E-06,-2.27E-06,9.64E-05,-3.02E-05,-4.31E-12,7.71E-08,-3.94E-07,4.41E-09,-4.87E-07
0.00538293,6.80E-06,0.0001658268,-0.0006385238,-6.97E-05,-0.0004935119,-0.0005188608,-1.08E-09,-3.94E-07,7.20E-06,1.07E-07,2.63E-06
7.83E-05,1.07E-07,1.32E-07,-2.77E-05,-7.01E-06,2.44E-06,-8.31E-06,-1.69E-11,4.41E-09,1.07E-07,1.51E-08,-2.91E-08
0.0006840875,1.72E-06,0.0002067477,-6.27E-06,1.48E-05,-0.0007045127,6.07E-06,-3.11E-10,-4.87E-07,2.63E-06,-2.91E-08,3.62E-06
