0,198.222,41.33,0,0,80,0
0.0016,192.075,35.1828,6.14665,0.000503972,80,1.97833e-05
0.00375237,185.428,28.5337,12.7937,0.00242651,79.9998,0.000230893
0.00630512,179.343,22.4445,18.8787,0.0058883,79.999,0.000977463
0.00922927,174.1,17.1952,24.1215,0.0106868,79.9973,0.0027057
0.01252,169.759,12.8449,28.4628,0.0164533,79.9941,0.00590613
0.015998,166.427,9.50239,31.7944,0.0224411,79.9892,0.0107622
0.0194759,164.003,7.0661,34.2188,0.0280071,79.9829,0.0170621
0.0231312,162.147,5.19681,36.0748,0.0332408,79.9749,0.0250997
0.0267864,160.798,3.83386,37.4239,0.037792,79.9656,0.0344168
0.0305789,159.782,2.80308,38.4399,0.0418096,79.9548,0.0452446
0.0343713,159.047,2.05329,39.1745,0.0451674,79.9429,0.0570686
0.0382982,158.5,1.48987,39.7219,0.0480299,79.9298,0.0701809
0.0422251,158.109,1.08246,40.1132,0.0503553,79.916,0.0840148
0.0463215,157.82,0.776667,40.402,0.0523009,79.9009,0.0990645
0.0504179,157.618,0.557973,40.6036,0.0538427,79.8854,0.114616
0.0547591,157.472,0.393629,40.7497,0.0551201,79.8685,0.131526
0.0592587,157.372,0.274748,40.8497,0.0561368,79.8506,0.14941
0.0639583,157.306,0.189295,40.9154,0.0569384,79.8316,0.168384
0.0688994,157.267,0.128532,40.9553,0.0575623,79.8114,0.188571
0.0741309,157.246,0.0859366,40.9759,0.0580399,79.7899,0.210136
0.0797098,157.24,0.0566202,40.9817,0.0583978,79.7667,0.233282
0.0857035,157.246,0.0369072,40.9762,0.0586588,79.7417,0.258263
0.0921927,157.26,0.0240315,40.9617,0.0588421,79.7146,0.285388
0.099276,157.282,0.0159191,40.9401,0.058964,79.685,0.315048
0.107077,157.31,0.0110316,40.9122,0.0590384,79.6523,0.347735
0.115754,157.343,0.00824794,40.8786,0.0590767,79.6159,0.384089
0.125517,157.383,0.00677376,40.8392,0.0590882,79.575,0.424958
0.13665,157.429,0.00606769,40.7934,0.0590799,79.5285,0.471499
0.149553,157.482,0.00578002,40.7398,0.0590567,79.4747,0.525342
0.164814,157.545,0.00570092,40.6764,0.0590214,79.4111,0.588875
0.183337,157.622,0.00571717,40.5995,0.0589745,79.3342,0.665763
0.2066,157.719,0.0057775,40.5033,0.0589138,79.238,0.761977
