0,0.920275,0.394079,0.516086,0.0427656,0.707488,0.759194,11282.9
1,0.920275,0.394079,0.516086,0.0427656,0.707488,0.759194,11282.9
2,0.53222,0.194706,0.366726,0.66811,0.349125,0.218594,807.239
3,0.692706,0.50728,0.789374,0.604934,0.0827065,0.587548,473.975
4,0.773188,0.565548,0.789374,0.604934,0.0827065,0.587548,438.924
5,0.691607,0.340541,0.495873,0.648805,0.267717,0.331333,324.13
6,0.604117,0.406258,0.495873,0.648805,0.267717,0.331333,315.519
7,0.604117,0.406258,0.495873,0.648805,0.267717,0.331333,315.519
8,0.604671,0.396631,0.496675,0.64941,0.27015,0.341226,291.068
9,0.560198,0.315071,0.492415,0.667936,0.292864,0.352105,290.106
10,0.560805,0.308789,0.492415,0.667936,0.292864,0.352105,288.268
11,0.60789,0.285693,0.459207,0.695532,0.271085,0.333937,250.853
12,0.681116,0.252911,0.459207,0.695532,0.271085,0.333937,230.496
13,0.584248,0.212787,0.429848,0.749282,0.211498,0.311801,206.819
14,0.584248,0.212787,0.429848,0.749282,0.211498,0.311801,206.819
15,0.584248,0.212787,0.429848,0.749282,0.211498,0.311801,206.819
16,0.584248,0.212787,0.429848,0.749282,0.211498,0.311801,206.819
17,0.671765,0.209147,0.400619,0.775213,0.219511,0.302167,199.689
18,0.618924,0.162198,0.421652,0.756435,0.226384,0.309395,195.821
19,0.759776,0.122743,0.40072,0.775033,0.292715,0.301237,189.791
20,0.759776,0.122743,0.40072,0.775033,0.292715,0.301237,189.791
21,0.749815,0.115958,0.40844,0.775086,0.269362,0.306556,186.546
22,0.714759,0.0842738,0.40844,0.775086,0.269362,0.306556,185.945
23,0.788087,0.129722,0.407332,0.767225,0.23864,0.305892,180.468
24,0.788087,0.129722,0.407332,0.767225,0.23864,0.305892,180.468
25,0.788087,0.129722,0.407332,0.767225,0.23864,0.305892,180.468
26,0.788087,0.129722,0.407332,0.767225,0.23864,0.305892,180.468
27,0.779681,0.0791068,0.408138,0.75862,0.230795,0.303129,179.079
28,0.815579,0.111961,0.409012,0.762437,0.237452,0.305813,179.062
29,0.762014,0.0612572,0.409246,0.768343,0.232621,0.307148,176.574
30,0.726454,0.0275089,0.41017,0.776946,0.233466,0.310561,175.995
31,0.783604,0.0409384,0.407922,0.769221,0.234183,0.307086,175.337
32,0.788432,0.0232339,0.409497,0.774635,0.23368,0.309522,174.157
33,0.785781,0.0177863,0.38695,0.768445,0.230357,0.291016,171.4
34,0.733111,0.0139628,0.38695,0.768445,0.230357,0.291016,171.398
35,0.793397,0.0354756,0.390267,0.772432,0.223277,0.295015,169.501
36,0.782086,0.0269384,0.388623,0.772143,0.223257,0.293002,169.42
37,0.786819,0.0262826,0.379053,0.765276,0.222969,0.287697,168.371
38,0.842751,0.0406297,0.379065,0.765289,0.222965,0.2877,168.114
39,0.83602,0.0276797,0.36121,0.795012,0.244241,0.275789,165.65
40,0.87025,0.022796,0.36121,0.795012,0.244241,0.275789,165.475
41,0.87025,0.022796,0.36121,0.795012,0.244241,0.275789,165.475
42,0.870802,0.0225319,0.36121,0.795012,0.244241,0.275789,165.474
43,0.868187,0.0227452,0.344638,0.793076,0.222699,0.262599,160.097
44,0.878539,0.0181467,0.328871,0.810176,0.209992,0.251181,154.705
45,0.878539,0.0181467,0.328871,0.810176,0.209992,0.251181,154.705
46,0.877986,0.0177906,0.325322,0.812028,0.201526,0.251263,153.077
47,0.877986,0.0177906,0.325322,0.812028,0.201526,0.251263,153.077
48,0.877986,0.0177906,0.325322,0.812028,0.201526,0.251263,153.077
49,0.874415,0.0315588,0.329416,0.810506,0.199208,0.252285,152.678
50,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,152.549
51,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
52,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
53,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
54,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
55,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
56,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
57,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
58,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
59,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
60,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
61,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
62,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
63,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
64,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
65,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
66,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
67,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
68,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
69,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
70,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
71,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
72,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
73,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
74,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
75,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
76,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
77,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
78,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
79,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
80,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
81,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
82,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
83,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
84,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
85,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
86,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
87,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
88,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
89,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
90,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
91,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
92,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
93,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
94,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
95,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
96,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
97,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
98,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
99,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
100,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
101,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
102,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
103,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
104,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
105,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
106,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
107,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
108,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
109,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
110,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
111,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
112,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
113,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
114,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
115,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
116,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
117,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
118,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
119,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
120,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
121,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
122,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
123,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
124,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
125,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
126,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
127,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
128,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
129,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
130,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
131,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
132,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
133,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
134,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
135,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
136,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
137,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
138,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
139,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
140,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
141,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
142,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
143,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
144,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
145,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
146,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
147,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
148,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
149,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
150,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
151,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
152,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
153,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
154,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
155,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
156,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
157,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
158,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
159,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
160,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
161,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
162,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
163,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
164,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
165,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
166,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
167,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
168,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
169,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
170,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
171,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
172,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
173,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
174,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
175,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
176,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
177,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
178,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
179,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
180,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
181,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
182,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
183,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
184,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
185,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
186,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
187,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
188,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
189,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
190,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
191,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
192,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
193,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
194,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
195,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
196,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
197,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
198,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
199,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
200,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
201,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
202,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
203,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
204,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
205,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
206,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
207,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
208,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
209,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
210,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
211,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
212,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
213,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
214,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
215,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
216,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
217,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
218,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
219,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
220,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
221,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
222,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
223,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
224,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
225,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
226,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
227,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
228,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
229,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
230,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
231,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
232,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
233,0.884064,0.020556,0.323597,0.809259,0.201207,0.248541,-nan
