0.01141426,0.0002649512,0.01556568,-0.001352556,0.003420513,-0.002982181,-1.43E-05,-9.39E-08,-1.87E-05,1.81E-07,-2.93E-05,7.64E-07
0.0002649512,5.54E-05,0.0002123185,-3.25E-07,0.0004399469,-3.16E-05,-3.99E-07,-2.36E-08,-3.71E-07,-1.07E-09,-3.12E-06,1.44E-08
0.01556568,0.0002123185,0.02749453,-0.001934587,0.01005711,-0.004617377,-1.78E-05,-6.99E-08,-4.35E-05,2.68E-07,-0.0001055435,1.65E-06
-0.001352556,-3.25E-07,-0.001934587,0.0002561162,0.003443585,0.0004140334,1.59E-06,1.59E-09,2.03E-06,-4.78E-08,-4.23E-05,-1.05E-07
0.003420513,0.0004399469,0.01005711,0.003443585,1.503463,0.0002844116,-2.32E-06,-1.93E-07,-2.12E-05,-1.06E-06,-0.02071706,-8.38E-06
-0.002982181,-3.16E-05,-0.004617377,0.0004140334,0.0002844116,0.002793678,3.38E-06,8.50E-09,5.75E-06,-5.76E-08,9.15E-06,-3.58E-06
-1.43E-05,-3.99E-07,-1.78E-05,1.59E-06,-2.32E-06,3.38E-06,2.00E-08,1.43E-10,2.10E-08,-2.24E-10,1.27E-08,-7.82E-10
-9.39E-08,-2.36E-08,-6.99E-08,1.59E-09,-1.93E-07,8.50E-09,1.43E-10,1.16E-11,1.30E-10,-1.16E-13,1.11E-09,-2.90E-12
-1.87E-05,-3.71E-07,-4.35E-05,2.03E-06,-2.12E-05,5.75E-06,2.10E-08,1.30E-10,9.29E-08,-3.06E-10,2.30E-07,-3.20E-09
1.81E-07,-1.07E-09,2.68E-07,-4.78E-08,-1.06E-06,-5.76E-08,-2.24E-10,-1.16E-13,-3.06E-10,1.15E-11,1.27E-08,1.58E-11
-2.93E-05,-3.12E-06,-0.0001055435,-4.23E-05,-0.02071706,9.15E-06,1.27E-08,1.11E-09,2.30E-07,1.27E-08,0.0003255912,7.68E-08
7.64E-07,1.44E-08,1.65E-06,-1.05E-07,-8.38E-06,-3.58E-06,-7.82E-10,-2.90E-12,-3.20E-09,1.58E-11,7.68E-08,6.50E-09
