0.202858,0.808166,0.616972,0.0302452,0.733533,0.934733,25727.3
0.682334,0.416923,0.46769,0.441468,0.973707,0.519673,7753.63
0.47422,0.299888,0.402718,0.0927785,0.158336,0.91189,8426.18
0.560932,0.343929,0.106835,0.214487,0.95356,0.428751,8813.02
0.249474,0.647466,0.237136,0.325762,0.122643,0.511088,6836.82
0.336712,0.714705,0.621424,0.165593,0.0450205,0.205326,19299
0.623023,0.292754,0.591651,0.906856,0.196577,0.933382,5502.27
0.654739,0.0700864,0.393932,0.264999,0.374928,0.693914,6165.26
0.949566,0.472795,0.0199502,0.229541,0.901317,0.172602,15447.4
0.22882,0.453871,0.956886,0.205781,0.19434,0.0934662,42770.4
0.736655,0.96337,0.559677,0.7681,0.91409,0.0260847,39470.4
0.114248,0.183103,0.928737,0.305899,0.191719,0.859748,8378.34
0.546054,0.628446,0.55627,0.463879,0.719132,0.737074,6864.38
0.548048,0.701261,0.872824,0.983235,0.210962,0.302317,21623.1
0.483668,0.155493,0.618541,0.99242,0.973655,0.845213,6164.65
0.561123,0.525217,0.709405,0.459666,0.258024,0.884605,7253.6
0.945009,0.255783,0.274259,0.16588,0.0268613,0.995761,7714.41
0.748786,0.43551,0.511424,0.974015,0.231323,0.0459224,33308.6
0.187236,0.570759,0.219784,0.782183,0.924378,0.589405,8801.63
0.935707,0.979498,0.498058,0.885738,0.732904,0.699507,5502.3
0.247218,0.238574,0.611225,0.620853,0.919753,0.289118,15106.6
0.423418,0.898356,0.0739105,0.384389,0.306268,0.558587,15440
0.267469,0.502476,0.972412,0.217629,0.260427,0.0145364,55641.5
0.170797,0.775145,0.768048,0.429763,0.574929,0.972503,7117.35
0.751479,0.966557,0.753601,0.833392,0.0456756,0.693976,7507.56
