0.854249,0.802362,0.506838,0.103645,0.353022,0.660647,949.765
0.854249,0.802362,0.506838,0.103645,0.353022,0.660647,949.765
0.851186,0.932141,0.834055,0.490687,0.475238,0.170913,2.05816
0.351458,0.163441,0.810091,0.636407,0.922106,0.121229,1.47479
0.351458,0.163441,0.810091,0.636407,0.922106,0.121229,1.47479
0.318476,0.74157,0.77458,0.344785,0.508886,0.122703,1.40865
0.381297,0.747629,0.797747,0.424816,0.45485,0.108528,1.13686
0.398151,0.730686,0.805415,0.43371,0.495405,0.118419,1.10117
0.339886,0.705256,0.801854,0.450713,0.604912,0.122423,1.09072
0.376308,0.648455,0.822097,0.392517,0.557741,0.135012,0.974341
0.360177,0.64123,0.82224,0.385289,0.590113,0.135157,0.939218
